step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
7,2,4341.17,0.0,0.0,15810.0,0.0,0
43,2,3708.15,14465.0,10756.85,382902.13,386610.28,0
233,2,1658.87,15755.0,14096.13,2021371.04,2023029.91,0
356,2,4059.65,10690.0,6630.35,51863.03,55922.68,0
231,2,2641.39,174.0,0.0,128145.34,130786.73,0
232,2,2023.85,11467.0,9443.15,848285.91,850309.75,0
19,2,1950.23,30381.0,28430.77,126034.47,237212.18,0
334,2,6975.61,350.0,0.0,11185.39,18161.0,0
156,2,5461.59,4806.0,0.0,106161.91,111623.5,0
322,2,3443.46,877724.0,874280.54,3559.48,7002.94,0
314,2,3881.65,556256.0,552374.35,2017911.8,2021793.46,0
234,2,4592.53,14306.0,9713.47,23756.67,28349.19,0
37,2,5595.24,116083.0,110487.76,488898.26,494493.5,0
186,2,5460.69,0.0,0.0,327852.47,333313.16,0
95,2,5613.77,21249.0,15635.23,1897198.7,1902812.47,0
334,2,2889.45,10435.0,7545.55,135802.83,138692.28,0
649,2,2512.26,50985.0,48472.74,37848.35,40360.61,0
13,2,1391.35,53833.86,52442.51,108795.21,110186.55,0
133,2,4169.3,4309.0,139.7,151555.63,75348.57,0
145,2,3700.49,29503.0,25802.51,2172512.03,2176212.52,0
239,2,393.27,50934.0,50540.73,8895540.61,8895933.88,0
403,2,1893.97,0.0,0.0,221396.17,223290.14,0
185,2,2835.24,11610.0,8774.76,623471.36,626306.6,0
353,2,2570.46,0.0,0.0,163309.88,165880.34,0
346,2,5648.41,0.0,0.0,5122504.75,5128153.16,0
260,2,3821.15,0.0,0.0,930179.77,934000.93,0
23,2,2003.82,26463.0,24459.18,508443.38,510447.2,0
228,2,1304.63,11672.0,10367.37,2787639.5,2788944.14,0
17,2,917.94,4810.0,3892.06,166847.78,167765.72,0
332,2,7118.19,60583.0,53464.81,18783.05,25901.24,0
162,2,28499.73,0.0,0.0,1437335.76,1725389.12,0
239,2,4719.27,11398.0,6678.73,124453.99,129173.26,0
213,2,3899.36,414.0,0.0,1173419.19,1177318.55,0
644,2,1792.82,10294.0,8501.18,208752.51,210545.33,0
327,2,16547.55,1033.0,0.0,104542.4,121089.95,0
45,2,1755.81,200.0,0.0,7294976.57,7296732.37,0
601,2,4709.88,5149.0,439.12,3086985.0,3091694.88,0
331,2,1727.92,10104.0,8376.08,128173.74,129901.66,0
206,2,8022.71,139298.0,131275.29,15036.96,23059.67,0
165,2,380.61,7429.0,7048.39,3869471.36,3869851.97,0
406,2,8607.95,352213.0,343605.05,3345396.06,3354004.01,0
589,2,956.4,10124.0,9167.6,255937.46,256893.86,0
47,2,5028.48,50364.0,45335.52,5370595.0,5375623.48,0
324,2,13932.94,1192.0,0.0,1413060.9,1426993.85,0
96,2,1804.81,26044.0,24239.19,1267215.08,1269019.89,0
323,2,12617.71,0.0,0.0,1469176.01,1481793.72,0
235,2,5979.39,15721.0,9741.61,2947050.0,2953029.4,0
253,2,97336.05,20622.0,0.0,1707438.09,1804774.14,0
530,2,112.74,137202.0,137089.26,6165.85,6278.58,0
46,2,2428.32,2071.0,0.0,1045560.58,1047988.91,0
373,2,727.48,160315.0,159587.52,81308.41,82035.89,0
201,2,1035.3,26422.77,25387.46,129468.3,130503.61,0
131,2,36410.24,11685.0,0.0,1758616.21,1795026.45,0
192,2,4904.85,9116.0,4211.15,11268965.78,11273870.63,0
351,2,7908.22,107577.0,99668.78,912619.37,920527.59,0
307,2,1036.4,0.0,0.0,442209.66,443246.06,0
355,2,913.71,107753.0,106839.29,29479.29,30393.0,0
179,2,32189.2,0.0,0.0,524273.35,556462.55,0
156,2,8375.15,9306.0,930.85,410269.23,418644.38,0
300,2,14072.36,78829.0,64756.64,3319722.22,3333794.58,0
192,2,4793.76,675.0,0.0,12379544.06,12384337.82,0
156,2,606.31,26688.0,26081.69,306564.99,307171.3,0
347,2,4786.43,5094.0,307.57,43263.35,48049.78,0
162,2,1455.25,20666.0,19210.75,4275236.67,4276691.93,0
688,2,2759.41,20548.0,17788.59,181123.68,183883.09,0
352,2,484.64,90756.0,90271.36,11028447.16,11028931.79,0
216,2,1651.76,30940.0,29288.24,42973.64,44625.4,0
154,2,7287.47,21422.0,14134.53,54517.26,61804.73,0
381,2,29505.96,82070.0,52564.04,159010.3,188516.26,0
380,2,1779.17,499171.0,497391.83,308087.8,309866.97,0
179,2,1087.87,314968.28,313880.41,52289.83,53377.69,0
166,2,5170.54,197.0,0.0,303749.48,308920.02,0
307,2,660.59,30093.0,29432.41,389590.41,390251.0,0
13,2,4182.38,233394.0,229211.62,1343664.72,1719695.33,0
215,2,2721.74,61670.0,58948.26,32597.5,35319.24,0
328,2,2588.69,0.0,0.0,642667.52,645256.21,0
302,2,2812.64,104567.0,101754.36,75027.57,77840.22,0
19,2,5205.88,68112.52,62906.64,1098696.2,1103902.08,0
479,2,2251.71,31472.0,29220.29,84833.11,87084.83,0
186,2,855.65,5939.0,5083.35,2439317.63,2440173.28,0
34,2,16755.75,0.0,0.0,44602.31,61358.06,0
210,2,2365.04,107026.0,104660.96,1185215.49,1187580.53,0
360,2,2361.78,214905.0,212543.22,389764.51,392126.29,0
164,2,1407.03,0.0,0.0,4316037.15,4317444.18,0
14,2,5448.25,2353.62,0.0,295360.1,300808.36,0
186,2,1904.83,47617.0,45712.17,2544124.41,2546029.25,0
263,2,2220.75,70505.16,68284.41,5006895.15,5009115.91,0
20,2,7816.6,0.0,0.0,1943605.47,1951422.06,0
235,2,694.18,20691.0,19996.82,3428693.96,3683795.17,0
188,2,246.16,0.0,0.0,301135.99,301382.15,0
345,2,6321.39,0.0,0.0,263146.55,269467.94,0
22,2,2897.12,41628.0,38730.88,1275330.7,1278227.83,0
144,2,4450.02,1124.0,0.0,321636.87,326086.89,0
181,2,5612.63,9551.0,3938.37,270277.22,275889.85,0
416,2,2547.07,40454.0,37906.93,518316.37,520863.45,0
372,2,2672.7,31742.0,29069.3,1061648.02,1064320.72,0
23,2,4955.35,75009.0,70053.65,1238623.28,1243578.63,0
142,2,1088.78,99201.0,98112.21,2684669.02,2685757.8,0
250,2,6557.76,0.0,0.0,9231.8,15789.55,0
278,2,1720.57,0.0,0.0,162865.61,164586.17,0
17,2,1565.83,176745.42,175179.59,1082306.65,1083872.48,0
256,2,13421.32,51236.0,37814.68,238121.62,251542.94,0
402,2,4879.1,163.0,0.0,1614893.71,1829243.73,0
402,2,1989.43,20478.0,18488.57,1491137.96,1493127.4,0
20,2,3345.8,0.0,0.0,3430213.19,3433558.99,0
396,2,5759.3,77159.0,71399.7,164567.04,170326.34,0
284,2,1597.17,230920.11,229322.94,131924.96,133522.13,0
372,2,311.17,21044.0,20732.83,13794.94,14106.1,0
322,2,6409.92,41097.0,34687.08,546697.4,553107.32,0
43,2,57311.04,0.0,0.0,1145804.44,1203115.48,0
163,2,36327.71,103.0,0.0,1047485.95,1083813.66,0
213,2,4915.93,10514.0,5598.07,309743.66,314659.6,0
349,2,4148.6,2396.0,0.0,327655.73,331804.32,0
225,2,2527.7,25421.0,22893.3,252394.33,254922.03,0
686,2,3039.61,12643.0,9603.39,840713.14,843752.76,0
202,2,4364.61,0.0,0.0,1186439.9,1190804.51,0
143,2,3858.03,39789.0,35930.97,3568554.33,3572412.36,0
161,2,1514.07,0.0,0.0,915519.24,917033.31,0
276,2,2418.88,1463.0,0.0,4504425.95,4506844.83,0
403,2,1563.55,52026.0,50462.45,468295.18,469858.73,0
252,2,2461.3,0.0,0.0,4288466.83,4290928.13,0
166,2,3600.72,22273.0,18672.28,618934.64,622535.36,0
458,2,1330.24,32080.0,30749.76,2028225.4,2029555.63,0
19,2,2414.76,22678.0,20263.24,12938.5,15353.26,0
300,2,4939.23,38507.0,33567.77,133408.04,138347.26,0
5,2,1382.4,8684.0,7301.6,58269.88,46515.29,0
18,2,929.83,153716.46,152786.63,154743.0,119642.8,0
10,2,984.25,159.0,0.0,12135.46,13119.7,0
380,2,2367.89,215.0,0.0,284239.27,286607.16,0
590,2,1532.91,20194.0,18661.09,93282.64,94815.54,0
207,2,1187.51,39939.0,38751.49,316345.75,317533.26,0
312,2,2.83,71825.0,71822.17,1600561.06,1600563.89,0
355,2,1540.15,75237.0,73696.85,8822.15,10362.3,0
15,2,4423.88,244.0,0.0,14399.18,18823.06,0
305,2,8251.99,13224.0,4972.01,1063530.36,1071782.35,0
349,2,2862.95,12742.0,9879.05,4204990.33,4207853.28,0
21,2,10034.73,10117.0,82.27,232783.89,242818.62,0
349,2,1440.31,66533.0,65092.69,2295639.26,2297079.57,0
275,2,9440.01,11128.0,1687.99,376200.45,385640.46,0
331,2,2580.61,49560.0,46979.39,138355.18,140935.79,0
189,2,1264.57,21441.0,20176.43,281797.21,283061.78,0
186,2,2469.65,0.0,0.0,1387286.66,1389756.32,0
285,2,1463.33,196.0,0.0,652532.32,653995.64,0
17,2,6340.17,2408.0,0.0,54821.07,61161.24,0
345,2,11663.84,0.0,0.0,1233531.44,1245195.28,0
324,2,14586.28,44720.0,30133.72,575136.9,589723.18,0
186,2,562.85,1541.0,978.15,3309929.24,3310492.09,0
325,2,6575.3,0.0,0.0,2514599.04,2521174.34,0
154,2,2268.63,199922.0,197653.37,1667126.88,1669395.51,0
142,2,5798.0,121559.95,115761.94,54868.21,60666.21,0
19,2,906.09,0.0,0.0,432110.0,420642.12,0
405,2,3664.47,21564.0,17899.53,119655.87,123320.35,0
402,2,5772.63,51087.0,45314.37,1128130.06,1133902.69,0
571,2,4170.39,19834.0,15663.61,1529055.25,1533225.65,0
21,2,464.12,21044.0,20579.88,102411.93,102876.05,0
259,2,3013.77,36321.0,33307.23,69204.34,72218.11,0
226,2,3510.77,0.0,0.0,24900.0,0.0,0
278,2,2377.19,11642.0,9264.81,326443.51,328820.7,0
322,2,925.36,204562.0,203636.64,336389.54,337314.9,0
180,2,2271.65,49596.0,47324.35,38689.76,40961.41,0
336,2,1583.79,26793.0,25209.21,749136.62,750720.41,0
273,2,6138.63,34187.0,28048.37,483365.02,489503.65,0
154,2,925.61,143.0,0.0,244775.34,245700.95,0
212,2,360.61,5758.0,5397.39,1496.6,1857.21,0
16,2,2376.79,12860.0,10483.21,46092.0,48468.79,0
276,2,5141.79,7242.0,2100.21,110135.14,115276.93,0
185,2,130.37,0.0,0.0,40212.7,40343.07,0
332,2,4886.26,40554.0,35667.74,1916055.37,1920941.63,0
323,2,2473.32,189770.0,187296.68,1126757.5,1129230.82,0
36,2,2063.67,6040.0,3976.33,139075.07,672558.6,0
44,2,9668.52,195827.0,186158.48,1289840.5,1299509.01,0
190,2,582.13,13871.0,13288.87,38114.49,38696.62,0
20,2,5244.26,210265.3,205021.04,897135.12,995385.57,0
139,2,7722.57,0.0,0.0,1316952.03,1224591.65,0
400,2,2164.92,0.0,0.0,2660010.62,2662175.54,0
161,2,1831.84,0.0,0.0,489087.65,490919.49,0
250,2,510.55,0.0,0.0,512761.47,513272.02,0
380,2,3575.65,450.0,0.0,322518.17,326093.82,0
299,2,7229.11,596.0,0.0,238105.13,245334.23,0
177,2,2127.97,9602.9,7474.93,135375.86,137503.83,0
372,2,1298.83,11334.0,10035.17,81540.16,82838.98,0
289,2,4028.15,533754.0,529725.85,112859.68,116887.83,0
161,2,2452.06,20833.0,18380.94,6440062.39,6609974.45,0
184,2,1608.27,23604.29,21996.01,474505.7,476113.97,0
379,2,872.45,21360.0,20487.55,296539.86,297412.32,0
161,2,8688.74,20682.0,11993.26,18388632.89,18625564.74,0
348,2,25253.73,5242.52,0.0,4083593.67,4108847.4,0
354,2,4996.35,19855.0,14858.65,680302.43,685298.78,0
19,2,1878.32,0.0,0.0,1323548.96,997814.92,0
394,2,6446.84,5122.0,0.0,228081.87,234528.71,0
372,2,2668.88,588.0,0.0,197479.0,200147.88,0
47,2,3694.07,144324.0,140629.93,143456.11,147150.18,0
300,2,1214.44,138742.73,137528.29,3855772.39,3856986.83,0
517,2,2334.14,6582.0,4247.86,3462224.34,3464558.48,0
302,2,6221.38,11107.0,4885.62,793556.47,799777.85,0
164,2,571.74,35654.0,35082.26,1476015.47,1476587.21,0
138,2,4009.12,0.0,0.0,2968238.6,2972247.72,0
131,2,27632.91,993.0,0.0,101293.99,128926.91,0
177,2,3220.35,106429.0,103208.65,13466025.94,13469246.29,0
158,2,1181.71,27787.0,26605.29,38516.52,39698.24,0
283,2,23203.16,990.0,0.0,719023.93,742227.09,0
137,2,2046.88,655.0,0.0,618748.13,620795.01,0
131,2,1201.72,105858.0,104656.28,4494196.08,4660365.01,0
214,2,763.74,1191.5,427.76,583223.15,583986.89,0
178,2,2092.71,105061.0,102968.29,80370.64,82463.35,0
3,2,5916.27,247.0,0.0,38473.99,44390.26,0
13,2,4022.56,0.0,0.0,2380516.82,2384539.38,0
141,2,2048.58,51855.0,49806.42,44321.17,46369.75,0
241,2,3562.4,191.0,0.0,172732.48,176294.88,0
324,2,4401.29,329007.0,324605.71,1245147.86,1249549.15,0
275,2,7416.31,26860.0,19443.69,8816.93,16233.24,0
45,2,1044.41,107737.0,106692.59,96114.41,97158.82,0
22,2,8782.38,2086.0,0.0,93501.52,102283.9,0
354,2,6113.28,520.0,0.0,7127872.76,7133986.04,0
398,2,239.23,31505.0,31265.77,149558.91,149798.14,0
177,2,2595.42,0.0,0.0,158219.59,160815.0,0
158,2,1326.92,91912.0,90585.08,8743111.67,8744438.59,0
372,2,5362.07,21217.0,15854.93,99510.87,104872.95,0
140,2,4788.49,305.0,0.0,456112.31,460900.8,0
22,2,3728.99,22812.0,19083.01,1009433.26,1013162.25,0
194,2,2707.63,52517.0,49809.37,9535998.07,9538705.71,0
235,2,10013.9,121480.0,111466.1,360903.5,370917.39,0
695,2,1458.13,10642.0,9183.87,740791.01,742249.14,0
525,2,2853.09,21607.0,18753.91,10228.68,13081.77,0
281,2,35178.2,0.0,0.0,1323529.79,1358707.99,0
301,2,6941.97,46982.0,40040.03,264749.22,100517.07,0
355,2,4619.94,56436.0,51816.06,4721543.62,4726163.56,0
348,2,31295.91,32878.0,1582.09,218501.6,249797.51,0
396,2,2465.35,116.0,0.0,13852.33,16317.68,0
45,2,1364.23,48887.0,47522.77,140920.54,142284.78,0
232,2,3119.3,5567.0,2447.7,4795581.61,4798700.92,0
255,2,1696.7,100381.0,98684.3,806280.07,807976.77,0
146,2,125.43,70142.0,70016.57,799456.14,799581.57,0
97,2,1310.62,40411.0,39100.38,42005.93,43316.55,0
10,2,2638.93,4362014.11,4359375.18,20083.0,359049.54,0
236,2,7346.43,422.0,0.0,22113.19,29459.62,0
355,2,5819.52,99583.0,93763.48,269858.18,275677.7,0
188,2,3379.14,0.0,0.0,242202.19,245581.33,0
525,2,411.89,804489.0,804077.11,2442828.36,2443240.25,0
338,2,4817.31,1093.0,0.0,96004.8,100822.11,0
304,2,8374.58,52848.0,44473.42,473661.51,482036.09,0
687,2,839.77,52984.0,52144.23,1178665.2,1179504.96,0
301,2,4515.89,3505.0,0.0,48197.94,52713.83,0
505,2,2229.85,1035.0,0.0,471072.13,473301.98,0
351,2,1951.77,0.0,0.0,90949.66,92901.43,0
140,2,3660.68,21064.0,17403.32,28264.74,31925.42,0
18,2,4519.96,52204.0,47684.04,25780.0,30299.96,0
403,2,4840.67,49583.0,44742.33,951973.39,956814.06,0
139,2,5260.93,49510.0,44249.07,242751.35,248012.28,0
408,2,1163.18,11061.0,9897.82,167916.15,169079.32,0
185,2,50143.35,261197.0,211053.65,294616.69,344760.04,0
338,2,2473.48,51070.0,48596.52,684577.34,687050.82,0
255,2,1052.72,5126.0,4073.28,240274.69,241327.4,0
257,2,2674.43,204126.0,201451.57,16711.86,19386.29,0
401,2,1880.19,102646.0,100765.81,81365.53,83245.72,0
399,2,6283.34,123195.0,116911.66,53082.22,59365.56,0
383,2,4514.87,101270.0,96755.13,54899.5,59414.37,0
279,2,992.11,666.0,0.0,342873.99,343866.1,0
400,2,2798.36,305358.0,302559.64,5717586.77,5720385.13,0
20,2,3548.15,106762.0,103213.85,1713723.63,1717271.78,0
385,2,2953.22,53266.0,50312.78,727199.34,730152.56,0
408,2,2679.52,34313.0,31633.48,15788410.58,15791090.09,0
167,2,263.3,82168.0,81904.7,283952.16,284215.46,0
256,2,22352.93,137691.0,115338.07,87465.06,109817.99,0
332,2,1774.94,21144.0,19369.06,132535.12,134310.06,0
405,2,7682.75,109369.46,101686.71,7373339.54,7381022.29,0
298,2,3530.51,105315.0,101784.49,895675.28,899205.78,0
251,2,84.93,144095.0,144010.07,592658.4,592743.33,0
695,2,3461.28,132648.0,129186.72,15057303.08,15060764.36,0
34,2,1808.46,0.0,0.0,3286270.41,3482447.6,0
180,2,1293.72,11587.0,10293.28,113754.42,115048.15,0
277,2,118.15,5769.0,5650.85,512752.94,512871.09,0
378,2,529.21,19191.0,18661.79,1298164.09,1298693.29,0
212,2,3408.61,164030.56,160621.95,29467611.67,29471020.28,0
254,2,5000.8,0.0,0.0,442224.26,447225.06,0
350,2,1842.92,172409.93,170567.01,1028701.17,1030544.09,0
334,2,1812.75,20319.0,18506.25,2558757.38,2560570.13,0
42,2,1459.89,31340.51,29880.63,309956.33,352992.8,0
263,2,3872.25,0.0,0.0,868149.61,872021.86,0
93,2,2122.93,52053.0,49930.07,728908.22,731031.15,0
213,2,1868.31,42138.0,40269.69,4386708.63,4388576.94,0
240,2,3401.73,6049.0,2647.27,791829.1,795230.83,0
139,2,1485.13,0.0,0.0,2375167.99,2376653.12,0
379,2,4101.27,131237.0,127135.73,122755.64,126856.91,0
277,2,4125.42,5010.0,884.58,553208.63,557334.05,0
235,2,476.73,57676.0,57199.27,1674576.8,1675053.53,0
10,2,1277.49,385346.17,384068.68,1038356.61,1356443.29,0
400,2,564.12,91901.96,91337.83,19004.28,19568.4,0
18,2,7039.48,39110.0,32070.52,592201.35,953059.29,0
20,2,12285.48,44528.0,32242.52,2375871.83,2388157.32,0
354,2,6118.79,36513.0,30394.21,323057.12,166153.03,0
530,2,3745.07,707.0,0.0,261428.12,265173.2,0
189,2,346.01,15415.0,15068.99,13261.0,13607.01,0
232,2,1308.02,86790.0,85481.98,226010.86,227318.89,0
4,2,775.76,19658.0,18882.24,47956.09,48731.84,0
252,2,4780.02,14788.82,10008.8,863067.46,867847.49,0
236,2,4227.7,28786.85,24559.15,525433.0,529660.69,0
18,2,2580.31,109803.0,107222.69,119284.43,121864.74,0
153,2,5336.23,8095.0,2758.77,5429645.67,5557619.46,0
6,2,905.2,14746.0,13840.8,497904.0,404503.76,0
161,2,772.73,0.0,0.0,1196408.52,1197181.25,0
36,2,1420.49,10773.0,9352.51,584915.24,586335.72,0
204,2,653.88,11621.0,10967.12,1364057.04,1364710.92,0
19,2,3617.79,32553.0,28935.21,49560.2,53177.99,0
169,2,2800.44,101276.0,98475.56,284987.34,287787.78,0
24,2,1415.3,2123.0,707.7,20518.84,21934.14,0
299,2,13978.16,17675.0,3696.84,2524504.17,2538482.34,0
283,2,4620.94,0.0,0.0,55919.49,60540.43,0
399,2,36.8,0.0,0.0,169205.64,169242.44,0
282,2,8989.27,89011.11,80021.84,22808.02,31797.29,0
11,2,4196.04,20906.0,16709.96,71511.42,0.0,0
259,2,5193.35,0.0,0.0,81845.34,87038.69,0
520,2,22.13,20612.0,20589.87,630245.66,630267.79,0
187,2,3850.39,157290.14,153439.75,123238.19,127088.59,0
334,2,2040.06,39671.0,37630.94,92138.97,94179.04,0
308,2,153.67,246170.37,246016.69,114905.65,115059.32,0
33,2,5200.03,0.0,0.0,40845.21,46045.24,0
400,2,2210.44,42479.0,40268.56,73909.48,76119.92,0
375,2,3159.07,35581.0,32421.93,51999.35,55158.42,0
283,2,32097.52,9966.0,0.0,143058.7,175156.22,0
46,2,787.16,0.0,0.0,759522.63,760309.8,0
45,2,457.34,12259.0,11801.66,1928310.37,1928767.71,0
500,2,555.31,29795.0,29239.69,371610.37,372165.68,0
376,2,2406.71,49202.4,46795.69,11765.34,14172.06,0
46,2,1671.48,300350.0,298678.52,1318278.74,1319950.21,0
256,2,162.36,115053.32,114890.96,7287.79,7450.14,0
241,2,4470.74,16355.0,11884.26,903080.02,907550.75,0
46,2,1618.11,843.0,0.0,1193066.56,1194684.68,0
167,2,1100.48,21049.0,19948.52,3168361.88,3169462.36,0
322,2,4740.55,8275.0,3534.45,944344.93,949085.48,0
527,2,2489.04,31917.0,29427.96,2512950.31,2515439.34,0
10,2,2124.61,906.0,0.0,486163.98,370400.41,0
254,2,7379.02,0.0,0.0,21146.24,28525.26,0
234,2,1340.6,40426.0,39085.4,865146.93,866487.54,0
397,2,484.4,800.78,316.38,250698.35,251182.74,0
306,2,1915.51,0.0,0.0,13540098.99,13542014.51,0
141,2,3410.57,21373.0,17962.43,715874.38,719284.95,0
492,2,401.88,9907.0,9505.12,65695.63,66097.51,0
162,2,5323.35,31123.0,25799.65,238121.08,243444.42,0
251,2,182.56,212174.0,211991.44,227743.42,227925.99,0
254,2,1938.75,104924.0,102985.25,1867889.38,1869828.13,0
15,2,4305.97,0.0,0.0,69495.26,73801.24,0
231,2,2622.64,127.0,0.0,238689.6,241312.24,0
383,2,223.47,128.0,0.0,2870358.48,2870581.95,0
13,2,2524.98,0.0,0.0,51619.0,54143.98,0
153,2,7246.21,21393.0,14146.79,1469470.29,1476716.5,0
20,2,7473.71,94312.0,86838.29,90339.73,97813.44,0
252,2,7080.43,0.0,0.0,1587839.77,1594920.2,0
255,2,213.48,0.0,0.0,194430.01,194643.49,0
277,2,2245.34,58864.0,56618.66,2972285.17,2974530.51,0
525,2,5370.91,8581.0,3210.09,349316.08,354686.99,0
203,2,7583.08,51286.0,43702.92,254660.08,262243.17,0
395,2,1361.48,260.0,0.0,2658150.37,2659511.85,0
313,2,2964.6,22087.0,19122.4,7767362.62,7770327.22,0
39,2,439.89,55072.0,54632.11,649236.5,1003079.57,0
139,2,1954.82,185.0,0.0,77498.07,79452.89,0
177,2,4193.12,101532.0,97338.88,10142.0,14335.12,0
353,2,193.42,60319.0,60125.58,1089677.9,1089871.32,0
47,2,2070.87,1010.0,0.0,2304556.71,2306627.58,0
209,2,511.42,0.0,0.0,760.37,1271.78,0
304,2,476.05,36134.0,35657.95,4889286.12,4889762.17,0
11,2,1550.94,104635.0,103084.06,18698.0,20248.94,0
251,2,2290.66,152266.0,149975.34,187206.71,189497.37,0
306,2,9226.06,46311.0,37084.94,154410.73,163636.79,0
12,2,11894.79,622143.3,610248.51,969771.46,1239481.08,0
492,2,6109.53,36327.0,30217.47,85670.21,91779.74,0
144,2,2060.13,11271.0,9210.87,220160.04,222220.16,0
400,2,3757.61,167108.0,163350.39,652160.71,655918.32,0
381,2,15297.67,356638.0,341340.33,222694.08,237991.75,0
522,2,5270.02,10172.0,4901.98,39267.93,44537.94,0
185,2,22909.51,1141.0,0.0,3371304.45,3394213.96,0
377,2,32104.25,401484.19,369379.94,929860.76,961965.02,0
13,2,2200.44,0.0,0.0,213418.03,574133.55,0
374,2,2180.49,55263.0,53082.51,1285063.8,1287244.29,0
394,2,2882.05,222609.1,219727.05,28216.33,31098.38,0
352,2,3045.66,24846.0,21800.34,222446.81,225492.46,0
304,2,2029.6,37305.0,35275.4,1604872.94,3180656.81,0
206,2,656.85,331760.0,331103.15,422371.73,423028.58,0
24,2,4015.73,16945.0,12929.27,478111.97,482127.7,0
349,2,7795.74,8191.0,395.26,341093.32,348889.06,0
353,2,4247.55,52987.0,48739.45,164908.25,169155.8,0
41,2,4353.69,63331.45,58977.76,2006451.12,2010804.81,0
194,2,2033.91,75417.0,73383.09,324947.81,326981.72,0
332,2,3879.38,37792.0,33912.62,3490893.04,3494772.43,0
134,2,3898.74,22184.0,18285.26,1027051.14,638066.34,0
183,2,202.14,798.0,595.86,488522.31,488724.46,0
266,2,3015.28,32611.0,29595.72,5575.14,8590.42,0
518,2,2055.9,10623.0,8567.1,180370.75,182426.65,0
595,2,4670.73,104013.0,99342.27,32580.42,37251.15,0
237,2,3984.12,26239.0,22254.88,124612.59,128596.71,0
324,2,3346.2,52159.0,48812.8,144028.85,147375.05,0
322,2,6470.13,588.0,0.0,3344951.97,3351422.1,0
281,2,5185.43,22251.0,17065.57,928539.48,933724.91,0
380,2,8509.77,18204.0,9694.23,927373.31,935883.08,0
129,2,3792.68,0.0,0.0,431913.63,435706.31,0
276,2,3012.74,2019.0,0.0,303130.9,306143.64,0
352,2,7350.75,10856.0,3505.25,3486203.37,3493554.12,0
217,2,1668.2,30045.0,28376.8,5730176.74,5731844.94,0
323,2,1280.93,128083.0,126802.07,32345.0,33625.93,0
256,2,6088.64,46852.0,40763.36,30442.72,36531.37,0
208,2,5083.53,11310.0,6226.47,176722.92,181806.44,0
406,2,2618.67,3179.0,560.33,7509215.86,7511834.54,0
277,2,958.09,0.0,0.0,448024.78,448982.87,0
138,2,921.58,103380.0,102458.42,3469539.72,3264133.78,0
11,2,6360.21,239.0,0.0,850823.67,885014.2,0
182,2,500.16,9416.0,8915.84,118170.43,118670.59,0
234,2,1842.63,0.0,0.0,2868680.49,2870523.12,0
130,2,1831.35,6009.0,4177.65,56631.85,58463.2,0
330,2,3471.23,427038.0,423566.77,1553378.91,1556850.14,0
476,2,1631.03,5039.0,3407.97,20660.0,0.0,0
354,2,7137.52,143578.0,136440.48,22864.12,30001.64,0
41,2,751.32,0.0,0.0,3143620.99,3144372.31,0
355,2,2109.83,25228.0,23118.17,203198.08,205307.91,0
326,2,338.67,0.0,0.0,814294.98,814633.64,0
347,2,468.9,44591.0,44122.1,453133.6,453602.5,0
373,2,4808.39,24867.0,20058.61,341712.58,346520.97,0
522,2,875.48,555.0,0.0,13690.57,14566.05,0
131,2,19970.02,1577.0,0.0,159192.05,179162.07,0
162,2,2041.49,398389.41,396347.91,1133437.56,1135479.06,0
132,2,5010.21,70284.76,65274.54,1137631.74,1142641.96,0
299,2,844.93,9707.0,8862.07,4944729.43,4945574.35,0
378,2,5791.97,22660.79,16868.82,196139.27,201931.24,0
280,2,692.08,69707.0,69014.92,171665.05,172357.13,0
11,2,5831.36,51886.0,46054.64,17331955.71,17337787.08,0
281,2,6275.62,121679.0,115403.38,43915.43,50191.05,0
